Name,Position X,Position Y,Position Z
Point01,1.16111,-16.300274,193.858343
Point02,-0.06945,-15.254253,188.56342
Point03,-5.122417,-12.309219,183.700478
Point04,-9.077934,-9.832495,177.751941
Point05,-11.143439,-8.217537,170.62454
Point06,-11.932018,-7.218999,163.12816
Point07,-11.327322,-6.920508,155.572492
Point08,-8.83391,-7.612059,148.4498
Point09,-5.2373,-8.910093,141.932553
Point10,0.125013,-11.239815,137.146839
Point11,16.719874,-19.146848,131.05242
Point12,31.631441,-25.87014,120.804415
Point13,43.666037,-30.819753,106.576396
Point14,50.371356,-32.774738,88.612793
Point15,53.439838,-32.803944,69.573044
Point16,51.100945,-30.105536,50.629699
Point17,45.636599,-25.896064,32.560818
Point18,37.160888,-20.290868,16.086854
Point19,26.756328,-13.837802,1.211102
Point20,17.755215,-9.065922,-1.522479
Point21,8.340277,-4.236912,-2.353278
Point22,-1.122989,0.548153,-2.329076
Point23,-10.601072,5.314767,-1.980486
Point24,-19.891794,9.970944,-1.436138
Point25,-29.172157,14.598745,-0.602557
Point26,-38.38004,19.110393,1.224778
Point27,-47.434235,23.480958,3.843943
Point28,-57.05602,27.282545,17.165646
Point29,-65.211163,30.22766,31.919649
Point30,-71.94897,32.38938,47.504181
Point31,-76.954314,33.619887,63.77437
Point32,-76.909703,32.237675,80.772074
Point33,-73.238711,29.069624,97.162595
Point34,-65.592868,24.054861,111.503239
Point35,-54.865627,17.691094,123.222009
Point36,-43.13596,10.922019,133.668488
Point37,-41.54371,9.559057,140.638378
Point38,-41.472584,8.937919,147.953786
Point39,-41.668383,8.453413,155.249088
Point40,-43.303976,8.708751,162.400341
Point41,-46.154285,9.615584,169.088671
Point42,-50.578615,11.412499,174.603573
Point43,-56.090189,13.865863,178.787468
Point44,-62.411285,16.911834,180.682223
Point45,-61.698957,16.18749,185.232948
